X [s];IL: EMG 1 [V];LON: EMG 2 [V]
0.182482759;1.42672E-05;-2.03098E-05
0.182948276;1.59457E-05;-1.29244E-05
0.183413793;1.93027E-05;-2.85344E-06
0.18387931;2.1149E-05;4.53193E-06
0.184344828;1.82956E-05;7.55322E-06
0.184810345;1.39315E-05;9.73526E-06
0.185275862;1.30922E-05;1.12459E-05
0.185741379;1.46029E-05;1.12459E-05
0.186206897;1.59457E-05;5.87472E-06
0.186672414;1.7792E-05;1.17494E-06
0.187137931;1.82956E-05;-1.0071E-06
0.187603448;1.79599E-05;-3.52483E-06
0.188068966;1.51064E-05;-6.88182E-06
0.188534483;1.32601E-05;-7.55322E-06
0.189;1.19173E-05;-5.53903E-06
0.189465517;8.56031E-06;-4.53193E-06
0.189931034;3.86053E-06;-5.03548E-06
0.190396552;8.39246E-07;-4.53193E-06
0.190862069;1.67849E-07;-3.86053E-06
0.191327586;-8.39246E-07;-2.85344E-06
0.191793103;-2.85344E-06;5.03548E-07
0.192258621;-6.88182E-06;2.51774E-06
0.192724138;-1.12459E-05;1.17494E-06
0.193189655;-1.52743E-05;-2.18204E-06
0.193655172;-1.76242E-05;-4.53193E-06
0.19412069;-1.66171E-05;-5.53903E-06
0.194586207;-1.46029E-05;-6.54612E-06
0.195051724;-1.19173E-05;-7.21752E-06
0.195517241;-8.22461E-06;-4.19623E-06
0.195982759;-3.86053E-06;-5.03548E-07
0.196448276;-8.39246E-07;1.67849E-07
0.196913793;-1.67849E-07;-2.51774E-06
0.19737931;8.39246E-07;-6.21042E-06
0.197844828;3.86053E-06;-9.06386E-06
0.198310345;6.88182E-06;-1.02388E-05
0.198775862;6.54612E-06;-1.05745E-05
0.199241379;5.53903E-06;-1.30922E-05
0.199706897;4.19623E-06;-1.86313E-05
0.200172414;3.86053E-06;-2.43381E-05
0.200637931;6.88182E-06;-2.63523E-05
0.201103448;1.2253E-05;-2.36667E-05
0.201568966;1.59457E-05;-1.99741E-05
0.202034483;1.79599E-05;-1.79599E-05
0.2025;2.03098E-05;-1.86313E-05
0.202965517;2.16526E-05;-2.3331E-05
0.203431034;2.16526E-05;-2.73594E-05
0.203896552;2.13169E-05;-2.88701E-05
0.204362069;2.09812E-05;-2.87022E-05
0.204827586;1.99741E-05;-2.63523E-05
0.205293103;1.99741E-05;-2.09812E-05
0.205758621;2.03098E-05;-1.49386E-05
0.206224138;1.91348E-05;-8.56031E-06
0.206689655;1.49386E-05;-2.85344E-06
0.207155172;1.02388E-05;4.69978E-06
0.20762069;6.54612E-06;1.52743E-05
0.208086207;4.53193E-06;2.46738E-05
0.208551724;1.67849E-06;3.10521E-05
0.209017241;-1.17494E-06;3.60876E-05
0.209482759;-3.18914E-06;3.84375E-05
0.209948276;-3.02129E-06;3.70947E-05
0.210413793;-1.84634E-06;3.3402E-05
0.21087931;-1.51064E-06;3.07164E-05
0.211344828;-1.51064E-06;2.87022E-05
0.211810345;1.17494E-06;2.76951E-05
0.212275862;2.51774E-06;2.76951E-05
0.212741379;2.18204E-06;2.7863E-05
0.213206897;1.84634E-06;2.58488E-05
0.213672414;2.18204E-06;2.36667E-05
0.214137931;2.51774E-06;2.50095E-05
0.214603448;3.18914E-06;2.61845E-05
0.215068966;3.18914E-06;2.6688E-05
0.215534483;1.17494E-06;2.3331E-05
0.216;-1.67849E-07;1.46029E-05
0.216465517;1.67849E-06;4.53193E-06
0.216931034;5.03548E-06;-1.51064E-06
0.217396552;6.54612E-06;-9.56741E-06
0.217862069;4.53193E-06;-2.06455E-05
0.218327586;3.18914E-06;-2.53452E-05
0.218793103;3.86053E-06;-2.16526E-05
0.219258621;6.21042E-06;-1.20851E-05
0.219724138;8.56031E-06;-2.85344E-06
0.220189655;9.23171E-06;2.18204E-06
0.220655172;8.89601E-06;3.18914E-06
0.22112069;9.73526E-06;3.52483E-06
0.221586207;1.15816E-05;6.54612E-06
0.222051724;1.32601E-05;1.05745E-05
0.222517241;1.42672E-05;1.2253E-05
0.222982759;1.46029E-05;1.19173E-05
0.223448276;1.39315E-05;1.17494E-05
0.223913793;1.32601E-05;1.15816E-05
0.22437931;1.29244E-05;1.19173E-05
0.224844828;1.32601E-05;1.25887E-05
0.225310345;1.32601E-05;1.30922E-05
0.225775862;1.25887E-05;1.25887E-05
