X [s];IL: EMG 1 [V];LON: EMG 2 [V]
0.188534483;1.15816E-05;3.86053E-06
0.189;9.73526E-06;3.86053E-06
0.189465517;9.23171E-06;3.86053E-06
0.189931034;1.02388E-05;6.54612E-06
0.190396552;9.9031E-06;7.88891E-06
0.190862069;1.12459E-05;9.06386E-06
0.191327586;1.29244E-05;7.88891E-06
0.191793103;1.37636E-05;6.54612E-06
0.192258621;1.32601E-05;4.86763E-06
0.192724138;1.25887E-05;4.86763E-06
0.193189655;1.32601E-05;7.55322E-06
0.193655172;1.25887E-05;8.56031E-06
0.19412069;9.73526E-06;6.04257E-06
0.194586207;7.88891E-06;3.86053E-06
0.195051724;8.22461E-06;3.18914E-06
0.195517241;9.23171E-06;2.51774E-06
0.195982759;9.9031E-06;2.18204E-06
0.196448276;9.23171E-06;4.36408E-06
0.196913793;9.9031E-06;6.54612E-06
0.19737931;1.12459E-05;8.39246E-06
0.197844828;1.04067E-05;6.37827E-06
0.198310345;7.55322E-06;5.20333E-06
0.198775862;4.53193E-06;7.72107E-06
0.199241379;3.86053E-06;9.56741E-06
0.199706897;3.52483E-06;1.05745E-05
0.200172414;2.85344E-06;1.05745E-05
0.200637931;1.84634E-06;1.12459E-05
0.201103448;3.86053E-06;1.12459E-05
0.201568966;6.37827E-06;9.23171E-06
0.202034483;7.21752E-06;6.21042E-06
0.2025;6.54612E-06;3.86053E-06
0.202965517;6.37827E-06;3.86053E-06
0.203431034;6.54612E-06;4.19623E-06
0.203896552;7.21752E-06;4.53193E-06
0.204362069;7.88891E-06;5.37118E-06
0.204827586;7.88891E-06;5.20333E-06
0.205293103;7.72107E-06;6.21042E-06
0.205758621;6.37827E-06;6.54612E-06
0.206224138;4.86763E-06;5.87472E-06
0.206689655;5.20333E-06;5.20333E-06
0.207155172;5.87472E-06;5.53903E-06
0.20762069;5.87472E-06;6.04257E-06
0.208086207;5.20333E-06;5.20333E-06
0.208551724;6.21042E-06;3.86053E-06
0.209017241;6.88182E-06;3.52483E-06
0.209482759;6.88182E-06;4.36408E-06
0.209948276;6.54612E-06;5.03548E-06
0.210413793;7.21752E-06;3.86053E-06
0.21087931;8.56031E-06;2.85344E-06
0.211344828;9.06386E-06;1.17494E-06
0.211810345;9.06386E-06;1.67849E-07
0.212275862;8.89601E-06;1.0071E-06
0.212741379;1.02388E-05;3.52483E-06
0.213206897;1.15816E-05;4.86763E-06
0.213672414;1.09102E-05;3.18914E-06
0.214137931;1.05745E-05;1.17494E-06
0.214603448;1.02388E-05;1.0071E-06
0.215068966;9.9031E-06;1.51064E-06
0.215534483;9.9031E-06;2.51774E-06
0.216;1.04067E-05;2.85344E-06
0.216465517;1.12459E-05;2.18204E-06
0.216931034;1.12459E-05;2.18204E-06
0.217396552;1.05745E-05;1.84634E-06
0.217862069;1.10781E-05;1.0071E-06
0.218327586;1.05745E-05;2.18204E-06
0.218793103;8.89601E-06;4.19623E-06
0.219258621;8.56031E-06;3.86053E-06
0.219724138;9.06386E-06;2.18204E-06
0.220189655;1.02388E-05;2.18204E-06
0.220655172;1.04067E-05;4.53193E-06
0.22112069;9.06386E-06;6.21042E-06
0.221586207;6.54612E-06;5.20333E-06
0.222051724;7.88891E-06;4.86763E-06
0.222517241;9.23171E-06;7.21752E-06
0.222982759;8.89601E-06;8.89601E-06
0.223448276;7.88891E-06;7.72107E-06
0.223913793;7.88891E-06;5.20333E-06
0.22437931;8.89601E-06;6.37827E-06
0.224844828;6.54612E-06;7.88891E-06
0.225310345;5.87472E-06;6.54612E-06
0.225775862;7.55322E-06;4.69978E-06
0.226241379;9.23171E-06;6.21042E-06
0.226706897;9.9031E-06;7.88891E-06
0.227172414;9.73526E-06;7.55322E-06
0.227637931;8.22461E-06;7.55322E-06
0.228103448;6.21042E-06;8.22461E-06
0.228568966;6.21042E-06;7.88891E-06
0.229034483;8.22461E-06;5.20333E-06
0.2295;7.88891E-06;3.52483E-06
0.229965517;5.70687E-06;3.86053E-06
0.230431034;6.21042E-06;3.86053E-06
0.230896552;7.88891E-06;3.86053E-06
0.231362069;9.39956E-06;3.86053E-06
0.231827586;1.02388E-05;3.86053E-06
0.232293103;1.05745E-05;4.53193E-06
0.232758621;1.04067E-05;5.03548E-06
0.233224138;9.56741E-06;5.20333E-06
0.233689655;9.9031E-06;4.86763E-06
0.234155172;9.23171E-06;2.51774E-06
0.23462069;8.89601E-06;1.17494E-06
0.235086207;9.06386E-06;5.03548E-07
0.235551724;9.23171E-06;1.0071E-06
0.236017241;8.22461E-06;1.17494E-06
0.236482759;7.55322E-06;2.18204E-06
0.236948276;9.23171E-06;1.84634E-06
0.237413793;1.15816E-05;2.18204E-06
0.23787931;1.30922E-05;4.19623E-06
0.238344828;1.25887E-05;5.87472E-06
0.238810345;1.05745E-05;7.38537E-06
0.239275862;9.73526E-06;6.21042E-06
0.239741379;9.56741E-06;4.69978E-06
0.240206897;9.23171E-06;5.70687E-06
0.240672414;8.22461E-06;7.55322E-06
0.241137931;7.72107E-06;8.22461E-06
0.241603448;7.21752E-06;7.55322E-06
0.242068966;7.88891E-06;6.54612E-06
0.242534483;8.56031E-06;6.88182E-06
0.243;9.23171E-06;6.54612E-06
0.243465517;9.9031E-06;5.87472E-06
0.243931034;1.05745E-05;5.20333E-06
0.244396552;8.22461E-06;6.54612E-06
0.244862069;6.54612E-06;7.88891E-06
0.245327586;6.54612E-06;7.88891E-06
0.245793103;7.88891E-06;7.21752E-06
0.246258621;9.9031E-06;5.70687E-06
0.246724138;1.09102E-05;2.51774E-06
0.247189655;9.23171E-06;2.51774E-06
0.247655172;7.21752E-06;4.53193E-06
0.24812069;7.21752E-06;5.20333E-06
0.248586207;7.88891E-06;3.18914E-06
0.249051724;9.23171E-06;1.84634E-06
0.249517241;9.23171E-06;3.18914E-06
0.249982759;9.56741E-06;3.69268E-06
0.250448276;1.05745E-05;1.84634E-06
0.250913793;1.02388E-05;3.35698E-07
0.25137931;9.9031E-06;1.67849E-07
0.251844828;9.9031E-06;1.17494E-06
0.252310345;1.02388E-05;1.17494E-06
0.252775862;1.12459E-05;1.84634E-06
0.253241379;1.02388E-05;3.18914E-06
0.253706897;7.88891E-06;4.53193E-06
0.254172414;7.21752E-06;4.86763E-06
0.254637931;7.88891E-06;4.86763E-06
0.255103448;7.55322E-06;5.87472E-06
0.255568966;6.37827E-06;6.54612E-06
0.256034483;5.87472E-06;7.88891E-06
0.2565;6.21042E-06;6.88182E-06
0.256965517;7.21752E-06;5.53903E-06
0.257431034;7.88891E-06;5.87472E-06
0.257896552;6.54612E-06;6.54612E-06
0.258362069;5.53903E-06;7.21752E-06
0.258827586;6.54612E-06;6.54612E-06
0.259293103;6.88182E-06;4.86763E-06
0.259758621;6.21042E-06;3.52483E-06
0.260224138;5.53903E-06;3.86053E-06
0.260689655;5.20333E-06;5.20333E-06
0.261155172;4.53193E-06;6.21042E-06
0.26162069;3.52483E-06;6.54612E-06
0.262086207;4.36408E-06;5.70687E-06
0.262551724;5.87472E-06;5.03548E-06
0.263017241;7.21752E-06;5.87472E-06
0.263482759;7.88891E-06;6.54612E-06
0.263948276;7.55322E-06;6.21042E-06
0.264413793;8.89601E-06;5.70687E-06
0.26487931;9.06386E-06;5.87472E-06
0.265344828;7.21752E-06;7.88891E-06
0.265810345;6.21042E-06;9.9031E-06
0.266275862;6.21042E-06;1.05745E-05
0.266741379;5.20333E-06;9.23171E-06
0.267206897;3.52483E-06;7.04967E-06
0.267672414;3.18914E-06;6.21042E-06
0.268137931;3.86053E-06;7.21752E-06
0.268603448;5.20333E-06;8.22461E-06
0.269068966;6.37827E-06;7.72107E-06
0.269534483;5.87472E-06;5.53903E-06
0.27;5.03548E-06;4.02838E-06
0.270465517;3.18914E-06;3.18914E-06
0.270931034;2.18204E-06;2.18204E-06
0.271396552;2.18204E-06;1.84634E-06
0.271862069;2.51774E-06;1.84634E-06
0.272327586;5.20333E-06;2.51774E-06
0.272793103;7.21752E-06;2.18204E-06
0.273258621;7.88891E-06;-1.67849E-07
0.273724138;8.22461E-06;-2.18204E-06
0.274189655;9.9031E-06;-1.84634E-06
0.274655172;9.73526E-06;-5.03548E-07
0.27512069;7.88891E-06;-1.67849E-07
0.275586207;5.37118E-06;-5.03548E-07
0.276051724;6.37827E-06;-1.67849E-07
0.276517241;8.39246E-06;1.17494E-06
0.276982759;7.88891E-06;2.85344E-06
0.277448276;6.54612E-06;3.86053E-06
0.277913793;5.03548E-06;3.86053E-06
0.27837931;5.03548E-06;3.18914E-06
0.278844828;7.21752E-06;3.86053E-06
0.279310345;6.88182E-06;3.86053E-06
0.279775862;5.87472E-06;2.34989E-06
0.280241379;4.86763E-06;2.85344E-06
0.280706897;5.20333E-06;5.03548E-06
0.281172414;7.88891E-06;5.87472E-06
0.281637931;1.05745E-05;3.69268E-06
0.282103448;1.32601E-05;3.52483E-06
0.282568966;1.4435E-05;5.87472E-06
0.283034483;1.32601E-05;7.55322E-06
0.2835;1.10781E-05;7.88891E-06
0.283965517;9.23171E-06;6.21042E-06
0.284431034;9.9031E-06;6.21042E-06
0.284896552;1.14137E-05;7.55322E-06
0.285362069;1.15816E-05;7.21752E-06
0.285827586;1.19173E-05;5.20333E-06
0.286293103;1.2253E-05;3.86053E-06
0.286758621;1.05745E-05;5.03548E-06
0.287224138;8.56031E-06;5.53903E-06
0.287689655;8.39246E-06;5.20333E-06
0.288155172;8.39246E-06;5.20333E-06
0.28862069;9.23171E-06;5.53903E-06
0.289086207;8.89601E-06;4.53193E-06
0.289551724;8.89601E-06;1.84634E-06
0.290017241;1.05745E-05;1.17494E-06
0.290482759;1.15816E-05;3.18914E-06
0.290948276;1.29244E-05;3.86053E-06
0.291413793;1.42672E-05;3.02129E-06
0.29187931;1.46029E-05;1.0071E-06
0.292344828;1.29244E-05;-5.03548E-07
0.292810345;1.17494E-05;-1.67849E-07
0.293275862;1.46029E-05;-1.67849E-07
0.293741379;1.7792E-05;-1.51064E-06
0.294206897;1.66171E-05;-8.39246E-07
0.294672414;1.32601E-05;1.17494E-06
0.295137931;1.19173E-05;2.51774E-06
0.295603448;1.32601E-05;4.53193E-06
0.296068966;1.46029E-05;6.21042E-06
0.296534483;1.46029E-05;5.20333E-06
0.297;1.32601E-05;3.18914E-06
0.297465517;1.29244E-05;5.03548E-07
0.297931034;1.29244E-05;5.03548E-07
0.298396552;1.19173E-05;3.18914E-06
0.298862069;1.19173E-05;4.86763E-06
0.299327586;1.35958E-05;5.53903E-06
0.299793103;1.46029E-05;6.54612E-06
0.300258621;1.49386E-05;7.55322E-06
0.300724138;1.37636E-05;7.55322E-06
0.301189655;1.46029E-05;7.21752E-06
0.301655172;1.52743E-05;5.87472E-06
0.30212069;1.39315E-05;4.53193E-06
0.302586207;1.19173E-05;5.20333E-06
